New_ID,Life satisfaction,Neighborhood satisfaction,Similarity to friends,Years in Somerville,Marital status,Social community events availability,Annual household income,Housing satisfaction,Age,Gender,year,Living with children under 18,Student status
2011,7.0,7.6982275072919,6.687547980961154,11.6967409537503,Divorced,4.013248542660308,59999.399999999994,7.594181275643416,55.5,Female,2011,0,0
2012,7.0,7.6982275072919,5.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,23.5,Female,2011,0,0
2013,8.0,7.6982275072919,6.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,45.5,Female,2011,0,1
2014,8.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,28.0,Female,2011,0,0
2015,7.0,7.6982275072919,5.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,23.5,Female,2011,0,1
2016,8.0,7.6982275072919,5.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Female,2011,1,0
2017,5.0,7.6982275072919,6.687547980961154,11.6967409537503,Divorced,4.013248542660308,35999.4,7.594181275643416,55.5,Female,2011,0,0
2018,3.0,7.6982275072919,8.0,11.6967409537503,,4.013248542660308,100894.45434919304,7.594181275643416,43.23844859998021,,2011,0,0
2019,10.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,83999.4,7.594181275643416,55.5,Male,2011,0,0
2020,8.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,28.0,Female,2011,1,0
2021,8.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,28.0,Female,2011,1,1
2022,7.0,7.6982275072919,7.0,11.6967409537503,,4.013248542660308,100894.45434919304,7.594181275643416,43.23844859998021,,2011,0,0
2023,5.0,7.6982275072919,3.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,65.5,Male,2011,0,0
2024,5.0,7.6982275072919,8.0,11.6967409537503,,4.013248542660308,35999.4,7.594181275643416,35.5,Female,2011,0,0
2025,10.0,7.6982275072919,9.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,23.5,Female,2011,0,1
2026,10.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,65.5,Female,2011,1,0
2027,7.0,7.6982275072919,2.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,45.5,Female,2011,1,1
2028,10.0,7.6982275072919,10.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,35.5,Female,2011,0,0
2029,10.0,7.6982275072919,10.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,65.5,Male,2011,1,0
2030,10.0,7.6982275072919,7.0,11.6967409537503,Divorced,4.013248542660308,83999.4,7.594181275643416,45.5,Female,2011,1,1
2031,10.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Female,2011,1,0
2032,10.0,7.6982275072919,6.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,35.5,Female,2011,0,0
2033,10.0,7.6982275072919,10.0,11.6967409537503,Married,4.013248542660308,17999.399999999998,7.594181275643416,65.5,,2011,1,0
2034,8.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,65.5,Male,2011,1,0
2035,8.0,7.6982275072919,9.0,11.6967409537503,Married,4.013248542660308,107999.4,7.594181275643416,35.5,Male,2011,1,0
2036,7.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,28.0,Female,2011,1,0
2037,7.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,107999.4,7.594181275643416,35.5,Female,2011,0,0
2038,8.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,65.5,Male,2011,0,1
2039,6.0,7.6982275072919,3.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,35.5,Male,2011,1,0
2040,10.0,7.6982275072919,7.0,11.6967409537503,Divorced,4.013248542660308,107999.4,7.594181275643416,65.5,Female,2011,1,0
2041,10.0,7.6982275072919,8.0,11.6967409537503,Divorced,4.013248542660308,83999.4,7.594181275643416,55.5,Male,2011,1,1
2042,4.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,55.5,Male,2011,1,0
2043,8.0,7.6982275072919,9.0,11.6967409537503,Divorced,4.013248542660308,35999.4,7.594181275643416,45.5,Female,2011,0,0
2044,9.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,17999.399999999998,7.594181275643416,65.5,Male,2011,0,0
2045,8.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,28.0,Female,2011,0,0
2046,7.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,83999.4,7.594181275643416,45.5,Female,2011,1,0
2047,7.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,83999.4,7.594181275643416,35.5,Male,2011,1,0
2048,9.0,7.6982275072919,3.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,45.5,Male,2011,1,0
2049,8.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,28.0,Female,2011,1,1
2050,6.0,7.6982275072919,4.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,55.5,Female,2011,0,0
2051,8.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,35.5,Male,2011,1,0
2053,8.0,7.6982275072919,1.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,55.5,Male,2011,0,1
2054,4.0,7.6982275072919,3.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,28.0,Male,2011,0,0
2055,4.0,7.6982275072919,4.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,28.0,Female,2011,0,0
2056,10.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,28.0,Female,2011,0,0
2057,9.0,7.6982275072919,4.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,28.0,Female,2011,1,0
2058,10.0,7.6982275072919,10.0,11.6967409537503,Single,4.013248542660308,100894.45434919304,7.594181275643416,35.5,Female,2011,0,0
2059,8.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Male,2011,1,1
2060,6.0,7.6982275072919,8.0,11.6967409537503,Widowed,4.013248542660308,59999.399999999994,7.594181275643416,65.5,Female,2011,1,1
2061,8.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Female,2011,1,0
2062,10.0,7.6982275072919,10.0,11.6967409537503,Single,4.013248542660308,100894.45434919304,7.594181275643416,65.5,,2011,0,0
2063,8.0,7.6982275072919,6.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,35.5,Female,2011,0,0
2064,9.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,28.0,Female,2011,1,0
2065,7.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,19.5,Male,2011,0,1
2066,10.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,6000.0,7.594181275643416,23.5,Male,2011,0,1
2067,6.0,7.6982275072919,5.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,23.5,Female,2011,1,1
2068,8.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,28.0,Female,2011,1,0
2069,8.0,7.6982275072919,7.0,11.6967409537503,Divorced,4.013248542660308,83999.4,7.594181275643416,65.5,Female,2011,0,0
2070,9.0,7.6982275072919,3.0,11.6967409537503,Single,4.013248542660308,107999.4,7.594181275643416,35.5,Female,2011,1,1
2071,6.0,7.6982275072919,4.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,45.5,Female,2011,1,0
2072,7.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,17999.399999999998,7.594181275643416,35.5,Female,2011,0,0
2073,6.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,107999.4,7.594181275643416,55.5,Female,2011,1,1
2074,9.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Male,2011,1,1
2075,7.0,7.6982275072919,1.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,28.0,Male,2011,1,0
2076,6.0,7.6982275072919,6.0,11.6967409537503,Divorced,4.013248542660308,35999.4,7.594181275643416,65.5,Female,2011,1,0
2077,7.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,23.5,Male,2011,0,1
2078,9.0,7.6982275072919,9.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,28.0,Female,2011,1,0
2079,9.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,28.0,Female,2011,1,0
2080,9.0,7.6982275072919,6.0,11.6967409537503,Single,4.013248542660308,17999.399999999998,7.594181275643416,23.5,Female,2011,0,0
2081,7.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,28.0,Female,2011,1,1
2082,5.0,7.6982275072919,6.0,11.6967409537503,Widowed,4.013248542660308,17999.399999999998,7.594181275643416,65.5,Female,2011,1,0
2083,9.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,28.0,Female,2011,1,1
2085,8.0,7.6982275072919,9.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,65.5,Male,2011,1,0
2086,10.0,7.6982275072919,10.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Female,2011,1,0
2087,5.0,7.6982275072919,5.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,28.0,Female,2011,0,0
2088,9.0,7.6982275072919,9.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,28.0,Male,2011,0,0
2089,9.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,28.0,Female,2011,0,1
2090,6.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,45.5,Female,2011,1,0
2091,8.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,28.0,Female,2011,0,0
2092,9.0,7.6982275072919,3.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Female,2011,1,1
2093,8.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,28.0,Female,2011,1,1
2094,5.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,100894.45434919304,7.594181275643416,35.5,Male,2011,1,1
2095,10.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Male,2011,0,0
2096,7.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,35.5,Female,2011,0,0
2097,6.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,6000.0,7.594181275643416,65.5,Female,2011,0,1
2098,7.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,107999.4,7.594181275643416,35.5,Female,2011,0,0
2099,10.0,7.6982275072919,10.0,11.6967409537503,Widowed,4.013248542660308,35999.4,7.594181275643416,55.5,Female,2011,0,1
2100,10.0,7.6982275072919,9.0,11.6967409537503,Married,4.013248542660308,100894.45434919304,7.594181275643416,65.5,Male,2011,1,0
2101,10.0,7.6982275072919,8.0,11.6967409537503,,4.013248542660308,132000.0,7.594181275643416,65.5,Male,2011,0,0
2102,5.0,7.6982275072919,5.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,35.5,Female,2011,0,0
2103,8.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,35.5,Female,2011,0,1
2104,6.0,7.6982275072919,8.0,11.6967409537503,Divorced,4.013248542660308,83999.4,7.594181275643416,35.5,Male,2011,1,0
2105,8.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,83999.4,7.594181275643416,35.5,Male,2011,1,1
2106,7.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,17999.399999999998,7.594181275643416,23.5,Female,2011,0,0
2107,9.0,7.6982275072919,6.0,11.6967409537503,Divorced,4.013248542660308,59999.399999999994,7.594181275643416,65.5,Female,2011,1,0
2108,2.0,7.6982275072919,2.0,11.6967409537503,Widowed,4.013248542660308,35999.4,7.594181275643416,65.5,Female,2011,0,1
2109,7.0,7.6982275072919,5.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,28.0,Female,2011,0,0
2110,1.0,7.6982275072919,10.0,11.6967409537503,Widowed,4.013248542660308,17999.399999999998,7.594181275643416,65.5,Male,2011,0,0
2111,9.0,7.6982275072919,9.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Male,2011,1,0
2112,7.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,17999.399999999998,7.594181275643416,65.5,Female,2011,0,1
2113,9.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,28.0,Female,2011,1,0
2114,9.0,7.6982275072919,9.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Female,2011,1,0
2115,4.0,7.6982275072919,4.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,55.5,Male,2011,1,1
2116,8.0,7.6982275072919,4.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,28.0,Female,2011,1,0
2117,8.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,45.5,Female,2011,1,0
2118,10.0,7.6982275072919,3.0,11.6967409537503,Single,4.013248542660308,107999.4,7.594181275643416,35.5,Female,2011,0,1
2119,8.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,35.5,Female,2011,0,0
2120,8.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,28.0,Female,2011,1,0
2121,8.0,7.6982275072919,5.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,45.5,Female,2011,0,1
2122,6.0,7.6982275072919,5.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,65.5,Male,2011,0,0
2123,6.0,7.6982275072919,6.0,11.6967409537503,,4.013248542660308,100894.45434919304,7.594181275643416,43.23844859998021,,2011,0,0
2124,7.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,35.5,Female,2011,0,0
2125,10.0,7.6982275072919,10.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,28.0,Female,2011,1,1
2126,8.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,65.5,Male,2011,0,0
2127,8.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,107999.4,7.594181275643416,35.5,Male,2011,1,0
2129,9.0,7.6982275072919,9.0,11.6967409537503,Widowed,4.013248542660308,17999.399999999998,7.594181275643416,65.5,Female,2011,0,0
2130,7.0,7.6982275072919,4.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,45.5,Female,2011,0,1
2131,9.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,100894.45434919304,7.594181275643416,65.5,Male,2011,1,0
2132,10.0,7.6982275072919,9.0,11.6967409537503,Married,4.013248542660308,107999.4,7.594181275643416,65.5,Female,2011,1,1
2133,6.0,7.6982275072919,5.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,28.0,Male,2011,0,0
2134,8.0,7.6982275072919,4.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,28.0,Female,2011,0,0
2135,7.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,28.0,Female,2011,0,0
2136,7.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,83999.4,7.594181275643416,35.5,Female,2011,1,1
2137,9.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,65.5,Male,2011,0,0
2138,10.0,7.6982275072919,1.0,11.6967409537503,,4.013248542660308,100894.45434919304,7.594181275643416,43.23844859998021,,2011,0,0
2139,6.0,7.6982275072919,3.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,23.5,Female,2011,0,1
2140,5.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,100894.45434919304,7.594181275643416,35.5,Female,2011,0,0
2141,8.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,55.5,Female,2011,1,0
2142,10.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,35999.4,7.594181275643416,65.5,Male,2011,1,0
2143,8.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,107999.4,7.594181275643416,35.5,Male,2011,0,0
2144,10.0,7.6982275072919,5.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Female,2011,1,0
2145,9.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,45.5,Female,2011,0,0
2146,8.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,23.5,Female,2011,1,1
2147,8.0,7.6982275072919,10.0,11.6967409537503,,4.013248542660308,100894.45434919304,7.594181275643416,43.23844859998021,,2011,0,1
2148,8.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,83999.4,7.594181275643416,45.5,Female,2011,0,1
2149,9.0,7.6982275072919,7.0,11.6967409537503,Divorced,4.013248542660308,107999.4,7.594181275643416,55.5,Male,2011,1,0
2150,9.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Nonbinary,2011,0,1
2151,10.0,7.6982275072919,10.0,11.6967409537503,,4.013248542660308,35999.4,7.594181275643416,65.5,Female,2011,0,1
2152,10.0,7.6982275072919,5.0,11.6967409537503,Married,4.013248542660308,100894.45434919304,7.594181275643416,28.0,Male,2011,0,0
2153,8.0,7.6982275072919,3.0,11.6967409537503,Single,4.013248542660308,100894.45434919304,7.594181275643416,55.5,Male,2011,0,0
2154,8.0,7.6982275072919,6.0,11.6967409537503,Single,4.013248542660308,6000.0,7.594181275643416,23.5,Nonbinary,2011,0,1
2155,8.0,7.6982275072919,4.0,11.6967409537503,Divorced,4.013248542660308,100894.45434919304,7.594181275643416,65.5,Female,2011,0,0
2156,5.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,35999.4,7.594181275643416,55.5,Female,2011,0,0
2157,10.0,7.6982275072919,10.0,11.6967409537503,Widowed,4.013248542660308,35999.4,7.594181275643416,65.5,Female,2011,0,0
2158,8.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,28.0,Female,2011,1,0
2159,6.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,35999.4,7.594181275643416,55.5,Male,2011,0,0
2160,10.0,7.6982275072919,10.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,28.0,Female,2011,1,0
2161,8.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,100894.45434919304,7.594181275643416,45.5,Female,2011,0,0
2162,8.0,7.6982275072919,3.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,28.0,Female,2011,0,1
2163,3.0,7.6982275072919,3.0,11.6967409537503,Married,4.013248542660308,35999.4,7.594181275643416,65.5,Male,2011,1,0
2164,9.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,28.0,Female,2011,0,0
2165,8.0,7.6982275072919,2.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,55.5,Male,2011,0,0
2166,7.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,28.0,Female,2011,0,1
2167,9.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,28.0,Male,2011,0,0
2168,9.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,107999.4,7.594181275643416,28.0,Female,2011,0,0
2169,5.0,7.6982275072919,1.0,11.6967409537503,Divorced,4.013248542660308,59999.399999999994,7.594181275643416,45.5,Female,2011,1,0
2171,5.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,55.5,Female,2011,1,1
2173,9.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Female,2011,0,0
2174,10.0,7.6982275072919,10.0,11.6967409537503,Divorced,4.013248542660308,132000.0,7.594181275643416,35.5,Female,2011,0,1
2175,10.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,55.5,Male,2011,0,0
2176,9.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,107999.4,7.594181275643416,28.0,Female,2011,0,1
2177,9.0,7.6982275072919,9.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,65.5,Male,2011,1,0
2178,9.0,7.6982275072919,5.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,55.5,Female,2011,0,0
2179,8.0,7.6982275072919,8.0,11.6967409537503,Divorced,4.013248542660308,107999.4,7.594181275643416,65.5,Female,2011,0,1
2180,9.0,7.6982275072919,6.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,23.5,Female,2011,0,1
2181,7.0,7.6982275072919,4.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,35.5,Male,2011,0,1
2182,8.0,7.6982275072919,8.0,11.6967409537503,Divorced,4.013248542660308,59999.399999999994,7.594181275643416,65.5,Female,2011,0,0
2183,8.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,28.0,Female,2011,0,0
2184,10.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,28.0,Female,2011,1,1
2185,10.0,7.6982275072919,10.0,11.6967409537503,Single,4.013248542660308,17999.399999999998,7.594181275643416,65.5,Male,2011,0,0
2186,4.0,7.6982275072919,5.0,11.6967409537503,Widowed,4.013248542660308,59999.399999999994,7.594181275643416,55.5,Female,2011,0,1
2187,7.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,28.0,Female,2011,0,0
2188,7.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,28.0,Female,2011,0,1
2189,5.0,7.6982275072919,4.0,11.6967409537503,Single,4.013248542660308,107999.4,7.594181275643416,28.0,Male,2011,0,0
2190,7.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,19.5,Female,2011,1,1
2191,7.0,7.6982275072919,9.0,11.6967409537503,Married,4.013248542660308,100894.45434919304,7.594181275643416,65.5,Male,2011,1,0
2192,6.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,6000.0,7.594181275643416,45.5,Female,2011,1,0
2193,9.0,7.6982275072919,9.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,28.0,Female,2011,1,1
2194,10.0,7.6982275072919,10.0,11.6967409537503,Widowed,4.013248542660308,107999.4,7.594181275643416,65.5,Male,2011,0,0
2195,10.0,7.6982275072919,10.0,11.6967409537503,Married,4.013248542660308,107999.4,7.594181275643416,55.5,Female,2011,0,0
2196,7.0,7.6982275072919,4.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,65.5,Male,2011,0,1
2197,8.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,35999.4,7.594181275643416,65.5,Female,2011,1,0
2198,10.0,7.6982275072919,10.0,11.6967409537503,Divorced,4.013248542660308,35999.4,7.594181275643416,55.5,Female,2011,0,1
2199,9.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Male,2011,1,1
2200,9.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,28.0,Female,2011,0,0
2201,10.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,28.0,Female,2011,0,0
2202,6.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,55.5,Female,2011,1,0
2203,8.0,7.6982275072919,4.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,45.5,Male,2011,1,0
2204,6.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,35.5,Female,2011,0,0
2205,9.0,7.6982275072919,6.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,28.0,Female,2011,0,0
2206,10.0,7.6982275072919,10.0,11.6967409537503,Widowed,4.013248542660308,17999.399999999998,7.594181275643416,65.5,Female,2011,0,0
2207,9.0,7.6982275072919,7.0,11.6967409537503,Divorced,4.013248542660308,35999.4,7.594181275643416,43.23844859998021,Male,2011,1,0
2208,9.0,7.6982275072919,9.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,65.5,Female,2011,0,0
2209,1.0,7.6982275072919,9.0,11.6967409537503,,4.013248542660308,100894.45434919304,7.594181275643416,65.5,Male,2011,0,1
2210,8.0,7.6982275072919,4.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Male,2011,1,0
2211,9.0,7.6982275072919,4.0,11.6967409537503,,4.013248542660308,100894.45434919304,7.594181275643416,43.23844859998021,,2011,0,1
2212,6.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,17999.399999999998,7.594181275643416,55.5,Female,2011,1,0
2213,9.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Female,2011,1,0
2214,8.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,35.5,Female,2011,1,1
2215,10.0,7.6982275072919,10.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,23.5,Female,2011,1,0
2216,10.0,7.6982275072919,9.0,11.6967409537503,Divorced,4.013248542660308,100894.45434919304,7.594181275643416,65.5,Female,2011,0,1
2217,8.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,35.5,,2011,1,1
2218,7.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,65.5,Male,2011,1,1
2219,8.0,7.6982275072919,10.0,11.6967409537503,Widowed,4.013248542660308,35999.4,7.594181275643416,65.5,,2011,1,0
2220,10.0,7.6982275072919,10.0,11.6967409537503,Married,4.013248542660308,100894.45434919304,7.594181275643416,65.5,Female,2011,1,0
2221,8.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,83999.4,7.594181275643416,23.5,Female,2011,1,1
2222,10.0,7.6982275072919,10.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,35.5,Female,2011,0,0
2223,8.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,107999.4,7.594181275643416,65.5,Female,2011,1,0
2224,9.0,7.6982275072919,4.0,11.6967409537503,Married,4.013248542660308,107999.4,7.594181275643416,28.0,Female,2011,1,0
